0.346,5.99998e+07,101.562,92.043,1.94396
0.347,5.99998e+07,101.596,92.0494,1.94977
0.348,5.99998e+07,101.63,92.0558,1.95558
0.349,5.99998e+07,101.665,92.0622,1.96139
0.35,5.99998e+07,101.699,92.0686,1.9672
0.351,5.99998e+07,101.733,92.075,1.97302
0.352,5.99998e+07,101.767,92.0814,1.97883
0.353,5.99998e+07,101.802,92.0878,1.98465
0.354,5.99998e+07,101.836,92.0942,1.99047
0.355,5.99998e+07,101.87,92.1006,1.99629
0.356,5.99998e+07,101.905,92.107,2.00211
0.357,5.99998e+07,101.939,92.1134,2.00793
0.358,5.99998e+07,101.973,92.1198,2.01375
0.359,5.99998e+07,102.008,92.1262,2.01957
0.36,5.99998e+07,102.042,92.1327,2.0254
0.361,5.99998e+07,102.076,92.1391,2.03123
0.362,5.99998e+07,102.111,92.1455,2.03705
0.363,5.99998e+07,102.145,92.1519,2.04288
0.364,5.99998e+07,102.18,92.1584,2.04871
0.365,5.99998e+07,102.214,92.1648,2.05454
0.366,5.99998e+07,102.248,92.1712,2.06038
0.367,5.99998e+07,102.283,92.1777,2.06621
0.368,5.99998e+07,102.317,92.1841,2.07205
0.369,5.99998e+07,102.351,92.1906,2.07788
0.37,5.99998e+07,102.386,92.197,2.08372
0.371,5.99998e+07,102.42,92.2035,2.08956
0.372,5.99998e+07,102.455,92.2099,2.0954
0.373,5.99998e+07,102.489,92.2164,2.10124
0.374,5.99998e+07,102.524,92.2229,2.10708
0.375,5.99998e+07,102.558,92.2293,2.11292
0.376,5.99998e+07,102.592,92.2358,2.11877
0.377,5.99998e+07,102.627,92.2423,2.12462
0.378,5.99998e+07,102.661,92.2487,2.13046
0.379,5.99998e+07,102.696,92.2552,2.13631
0.38,5.99998e+07,102.73,92.2617,2.14216
0.381,5.99998e+07,102.765,92.2682,2.14801
0.382,5.99998e+07,102.799,92.2746,2.15386
0.383,5.99998e+07,102.834,92.2811,2.15972
0.384,5.99998e+07,102.868,92.2876,2.16557
0.385,5.99998e+07,102.903,92.2941,2.17143
0.386,5.99998e+07,102.937,92.3006,2.17729
0.387,5.99998e+07,102.972,92.3071,2.18314
0.388,5.99998e+07,103.006,92.3136,2.189
0.389,5.99998e+07,103.041,92.3201,2.19486
0.39,5.99998e+07,103.075,92.3266,2.20073
0.391,5.99998e+07,103.11,92.3331,2.20659
0.392,5.99998e+07,103.144,92.3397,2.21245
0.393,5.99998e+07,103.179,92.3462,2.21832
0.394,5.99998e+07,103.213,92.3527,2.22419
0.395,5.99998e+07,103.248,92.3592,2.23006
0.396,5.99998e+07,103.282,92.3657,2.23592
0.397,5.99998e+07,103.317,92.3723,2.2418
0.398,5.99998e+07,103.352,92.3788,2.24767
0.399,5.99998e+07,103.386,92.3853,2.25354
0.4,5.99998e+07,103.421,92.3919,2.25941
